,Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,City,State,Country,Previous Defaults,Marital Status Change,Risk Rating
9878,18,Non-binary,High School,Married,72184.0,714.0,17742.0,Home,Self-employed,7,Poor,0.4213213425930664,231955.0,2.0,South Cassandra,GU,Mauritania,3.0,0,Low
9879,64,Male,Bachelor's,Single,75916.0,683.0,36551.0,Auto,Self-employed,16,Excellent,0.4859402905682425,162832.0,0.0,West Samantha,TN,Suriname,1.0,0,Low
9880,23,Male,High School,Divorced,29524.0,660.0,13509.0,Auto,Self-employed,18,Good,0.1750820758837267,183340.0,3.0,West Codyfort,ID,Guam,3.0,2,Low
9884,42,Female,Bachelor's,Divorced,49992.0,774.0,13371.0,Auto,Employed,0,Good,0.3692795874025165,199454.0,4.0,East Shannonmouth,MN,Romania,0.0,0,Low
9885,21,Male,High School,Married,71224.0,664.0,39193.0,Business,Employed,19,Good,0.4292070566384133,165480.0,2.0,East Shawna,MT,Bouvet Island (Bouvetoya),2.0,1,Medium
9886,36,Female,Master's,Married,90162.0,765.0,27590.0,Personal,Employed,16,Good,0.1241986380763438,66792.0,0.0,Christianstad,PR,Israel,0.0,0,Low
9888,38,Female,Master's,Single,38101.0,777.0,8494.0,Business,Unemployed,5,Good,0.3663902620900423,222515.0,1.0,West Martinchester,VI,Israel,1.0,0,Low
9889,23,Male,High School,Divorced,40929.0,720.0,47721.0,Business,Self-employed,10,Fair,0.3975018849057716,212428.0,0.0,Millerborough,ME,Mayotte,0.0,1,Medium
9894,45,Male,Master's,Widowed,69527.0,689.0,20098.0,Home,Unemployed,0,Poor,0.1769833179878352,69761.0,4.0,West Jeffreyville,MP,Sudan,1.0,1,Low
9896,45,Female,Master's,Widowed,63420.0,751.0,45792.0,Home,Employed,9,Good,0.1797569600021543,69503.0,4.0,Harrisfurt,FM,Bangladesh,0.0,2,High
9897,56,Female,Master's,Divorced,112635.0,622.0,41968.0,Business,Unemployed,14,Good,0.3049652385695416,107657.0,1.0,Manuelchester,AR,Montenegro,0.0,1,Medium
9898,36,Non-binary,PhD,Single,111502.0,718.0,22152.0,Home,Self-employed,10,Fair,0.2398108990784123,275801.0,3.0,Brendamouth,OK,Turks and Caicos Islands,0.0,1,Low
9899,66,Non-binary,Bachelor's,Divorced,20016.0,799.0,37035.0,Auto,Unemployed,10,Good,0.1349669787578851,197567.0,2.0,Lake Bryanland,RI,Croatia,0.0,2,High
9900,64,Female,High School,Widowed,63334.0,612.0,29548.0,Business,Employed,15,Poor,0.5448303798976832,57428.0,2.0,East Michelle,PR,Bermuda,0.0,0,High
9901,32,Non-binary,PhD,Divorced,94081.0,614.0,25999.0,Business,Unemployed,14,Poor,0.280709573258758,150543.0,3.0,Shepherdville,OH,Malawi,4.0,1,Low
9902,63,Male,Master's,Single,99118.0,615.0,41989.0,Home,Self-employed,4,Fair,0.2382441067223753,100488.0,0.0,Codyton,SC,Malawi,4.0,1,Low
9903,67,Male,Master's,Widowed,23996.0,604.0,15341.0,Auto,Employed,18,Excellent,0.4573577991803347,69607.0,1.0,Hintonfurt,IL,Jamaica,0.0,2,Medium
9908,69,Male,High School,Divorced,34333.0,631.0,33289.0,Personal,Unemployed,15,Fair,0.4421045064306247,85246.0,0.0,Lake Nicoleside,CT,Norway,2.0,2,Low
9911,53,Non-binary,Bachelor's,Single,92204.0,684.0,42566.0,Auto,Unemployed,8,Fair,0.3779486034173865,21464.0,0.0,North Jill,DE,Micronesia,1.0,0,Low
9912,57,Male,Bachelor's,Married,29182.0,648.0,36298.0,Auto,Self-employed,10,Fair,0.3256507749257733,57129.0,0.0,South Paul,RI,Germany,2.0,2,Low
9914,65,Male,High School,Married,90035.0,690.0,15938.0,Personal,Self-employed,3,Fair,0.4805379970726247,232371.0,1.0,Port Carrie,CO,Papua New Guinea,2.0,1,Low
9915,53,Male,Bachelor's,Single,47799.0,743.0,20698.0,Business,Employed,8,Fair,0.5962472128944615,257082.0,2.0,Jesusmouth,MT,Guinea-Bissau,0.0,0,Low
9917,53,Male,Master's,Widowed,29305.0,698.0,38611.0,Auto,Unemployed,15,Poor,0.5803286638663965,47877.0,0.0,Stantonside,ID,Myanmar,1.0,1,Low
9920,48,Non-binary,Master's,Divorced,70808.0,644.0,40010.0,Home,Self-employed,13,Good,0.2285030878690264,240970.0,1.0,South Rickychester,IN,Brazil,2.0,1,Medium
9921,28,Male,Master's,Single,109023.0,722.0,32588.0,Personal,Self-employed,13,Good,0.1852928906177106,240843.0,0.0,Bensonfurt,CT,Cook Islands,1.0,1,Low
9924,64,Female,Bachelor's,Married,52643.0,786.0,32573.0,Personal,Employed,12,Good,0.5348420358076947,35676.0,3.0,Lake James,MI,Canada,4.0,0,Medium
9925,59,Female,Master's,Married,88382.0,662.0,45870.0,Personal,Unemployed,19,Excellent,0.2297792584575732,125622.0,3.0,Bethhaven,KY,Japan,2.0,2,Low
9929,20,Female,Master's,Married,77937.0,659.0,35466.0,Auto,Employed,11,Excellent,0.1363566711858431,174289.0,1.0,New Robert,VA,Christmas Island,2.0,0,Medium
9930,36,Non-binary,Bachelor's,Divorced,36283.0,752.0,9455.0,Auto,Self-employed,10,Fair,0.4705764439974687,215932.0,0.0,Reedland,FM,Bulgaria,0.0,2,Low
9933,42,Male,Bachelor's,Widowed,104590.0,682.0,44674.0,Business,Employed,4,Fair,0.4545987523658792,50368.0,4.0,Robertsonfort,DC,Saint Pierre and Miquelon,4.0,0,Low
9934,68,Non-binary,PhD,Divorced,33891.0,669.0,23113.0,Business,Employed,0,Good,0.2192494244598527,253430.0,0.0,Lisaton,MD,Nicaragua,1.0,2,High
9935,68,Non-binary,High School,Widowed,94300.0,698.0,25360.0,Auto,Unemployed,16,Poor,0.2070486303429881,155973.0,0.0,Geraldhaven,SC,Costa Rica,3.0,0,Low
9936,42,Female,Bachelor's,Married,36860.0,700.0,35870.0,Personal,Employed,8,Fair,0.1560041181778279,200700.0,3.0,Foxton,FL,Bolivia,0.0,0,Medium
9939,24,Male,Master's,Widowed,66229.0,734.0,8630.0,Auto,Employed,19,Fair,0.5456958240968877,125960.0,4.0,Gomezchester,ME,French Guiana,4.0,2,Low
9941,42,Male,Master's,Divorced,119317.0,662.0,33217.0,Business,Employed,8,Good,0.5748314095991313,293739.0,4.0,New Ashleyborough,NE,Cuba,3.0,0,Low
9943,50,Female,PhD,Married,113938.0,714.0,27179.0,Auto,Self-employed,18,Good,0.254364690528963,240597.0,1.0,Lake Lindsey,MP,Botswana,0.0,1,Low
9944,55,Male,PhD,Divorced,29849.0,681.0,27451.0,Business,Employed,15,Excellent,0.5147177776879633,51445.0,2.0,Port Brianburgh,NJ,Martinique,0.0,2,Medium
9949,37,Male,Master's,Married,94232.0,758.0,31416.0,Business,Unemployed,6,Fair,0.4352195060653232,136948.0,0.0,Grayport,MD,Turkmenistan,1.0,0,High
9950,27,Non-binary,Master's,Widowed,95324.0,620.0,48235.0,Personal,Self-employed,6,Poor,0.1303043197609777,45742.0,2.0,West Timothyberg,VT,Namibia,2.0,2,Low
9952,21,Non-binary,Bachelor's,Widowed,21071.0,674.0,19789.0,Business,Unemployed,14,Poor,0.4981506303628364,56410.0,4.0,East Randyshire,OK,Sierra Leone,2.0,1,Low
9953,63,Male,PhD,Divorced,84165.0,606.0,32895.0,Auto,Self-employed,5,Excellent,0.2583532082243746,206684.0,0.0,West Mason,NH,Nauru,0.0,0,Low
9954,43,Male,Bachelor's,Married,42580.0,614.0,33843.0,Personal,Employed,14,Poor,0.5706444860488566,294914.0,2.0,East Natasha,SD,United States Virgin Islands,2.0,2,Low
9955,31,Non-binary,High School,Widowed,27087.0,756.0,7214.0,Auto,Employed,19,Poor,0.4391185257496069,147820.0,3.0,Sarahborough,UT,Kuwait,2.0,2,Low
9960,59,Female,Master's,Single,103973.0,683.0,49414.0,Personal,Self-employed,18,Poor,0.4466118248182229,122236.0,1.0,East Ronnie,NJ,Northern Mariana Islands,0.0,0,Medium
9963,68,Male,Master's,Widowed,74681.0,773.0,28480.0,Home,Unemployed,0,Excellent,0.5104901899583455,261312.0,2.0,New Petermouth,NE,Korea,4.0,2,Low
9964,30,Non-binary,High School,Single,106544.0,769.0,44185.0,Business,Unemployed,18,Good,0.5522422680763838,83460.0,4.0,Melvinchester,MT,Monaco,3.0,0,Low
9965,18,Non-binary,PhD,Divorced,35591.0,701.0,29270.0,Auto,Employed,10,Fair,0.5916270119094735,146097.0,2.0,Lake Steve,MS,Colombia,0.0,1,Low
9967,56,Male,Bachelor's,Single,84067.0,778.0,39308.0,Home,Self-employed,13,Fair,0.2607246568906817,53125.0,1.0,Amychester,TX,Poland,0.0,1,Low
9977,26,Non-binary,Master's,Widowed,42463.0,616.0,47130.0,Home,Unemployed,1,Good,0.1845016086184796,268675.0,4.0,Erinberg,DE,Bulgaria,0.0,1,Low
9978,25,Non-binary,PhD,Widowed,54511.0,620.0,29070.0,Personal,Self-employed,11,Good,0.3814597833683131,176392.0,0.0,East Michael,MT,Romania,0.0,2,Medium
9979,50,Male,High School,Divorced,52171.0,745.0,34384.0,Personal,Employed,7,Fair,0.1475734703655784,299247.0,3.0,Lake Jessica,WI,Niger,3.0,2,Medium
9980,44,Non-binary,Bachelor's,Single,60728.0,673.0,22668.0,Business,Self-employed,5,Good,0.3089350087583328,267464.0,1.0,West Virginia,AS,Angola,1.0,1,Low
9986,35,Female,High School,Single,58839.0,721.0,18758.0,Business,Employed,4,Excellent,0.2845336413713503,160540.0,3.0,North Jennaburgh,KS,Lao People's Democratic Republic,1.0,2,Low
9988,27,Male,High School,Divorced,31603.0,684.0,24256.0,Personal,Unemployed,11,Fair,0.2484999506609118,68371.0,3.0,Angelhaven,AS,Greenland,4.0,0,Medium
9990,63,Female,High School,Widowed,118505.0,644.0,23561.0,Home,Unemployed,2,Poor,0.1305187530935949,60875.0,2.0,Hicksstad,MD,Mauritania,3.0,2,Medium
9993,36,Female,PhD,Single,49381.0,631.0,12421.0,Home,Employed,12,Excellent,0.4163195587522013,214544.0,0.0,North Royfurt,IN,Haiti,0.0,1,Low
9996,35,Male,Bachelor's,Divorced,97838.0,796.0,7347.0,Auto,Self-employed,17,Excellent,0.285061597770021,26421.0,4.0,East Jamesmouth,CO,Iceland,3.0,2,Medium
9998,20,Female,Bachelor's,Single,25361.0,626.0,15383.0,Auto,Unemployed,5,Fair,0.5072159853242569,166453.0,0.0,Lake Oliviashire,IN,Oman,4.0,1,High
10005,18,Female,High School,Widowed,78451.0,754.0,17952.0,Personal,Unemployed,1,Fair,0.1376503190862981,101021.0,2.0,Parkborough,NC,Afghanistan,1.0,2,Medium
10006,50,Female,Bachelor's,Divorced,84105.0,733.0,12593.0,Business,Unemployed,18,Excellent,0.5619101724255767,94079.0,0.0,North Jacqueline,SD,Palestinian Territory,4.0,2,High
10010,69,Female,Master's,Widowed,78786.0,664.0,48547.0,Auto,Self-employed,11,Good,0.290854487422224,290173.0,0.0,Butlerfort,ID,Andorra,4.0,0,Low
10011,43,Female,PhD,Divorced,31584.0,706.0,41260.0,Personal,Unemployed,15,Fair,0.2536175796943704,90936.0,0.0,Dudleyshire,UT,Reunion,0.0,1,Low
10015,36,Non-binary,Bachelor's,Widowed,61095.0,761.0,40568.0,Home,Employed,17,Fair,0.260427265033059,58038.0,2.0,West Paul,VI,Falkland Islands (Malvinas),1.0,0,Low
10017,39,Female,High School,Widowed,29605.0,703.0,49781.0,Auto,Employed,19,Excellent,0.2356051081047746,74073.0,0.0,Vincentshire,SD,Chad,1.0,1,Medium
10018,31,Non-binary,High School,Married,79261.0,737.0,49531.0,Business,Unemployed,6,Excellent,0.2256543234782993,122714.0,0.0,West Raventon,LA,Russian Federation,1.0,1,Medium
10019,62,Female,PhD,Widowed,81739.0,745.0,24740.0,Auto,Self-employed,8,Good,0.1157647078749337,226641.0,4.0,North Andrew,AK,Christmas Island,0.0,2,Low
10024,20,Male,High School,Single,89177.0,782.0,46465.0,Auto,Employed,3,Excellent,0.4350837808760724,171773.0,2.0,West Zachary,AZ,Niue,4.0,2,Medium
10027,41,Male,Master's,Single,28945.0,657.0,31571.0,Home,Self-employed,13,Fair,0.1272852750265965,189100.0,1.0,South Kendra,AZ,Madagascar,1.0,0,Low
10031,26,Non-binary,Master's,Married,42658.0,649.0,22921.0,Personal,Self-employed,7,Good,0.404651038026065,276296.0,2.0,East Frankchester,DE,Paraguay,0.0,0,Low
10033,33,Female,High School,Divorced,67941.0,650.0,41623.0,Business,Unemployed,13,Poor,0.2072841909937434,32512.0,4.0,Jonathanburgh,VI,Syrian Arab Republic,2.0,1,Low
10035,42,Female,Master's,Divorced,49179.0,713.0,24715.0,Business,Employed,18,Good,0.2199743326970968,278316.0,4.0,Simmonsbury,NJ,Saudi Arabia,4.0,1,Medium
10037,19,Male,Bachelor's,Married,111221.0,672.0,39695.0,Business,Self-employed,13,Fair,0.4793807351893524,162797.0,2.0,New Richardmouth,MI,Korea,0.0,2,Low
10038,69,Male,High School,Widowed,75076.0,785.0,16243.0,Home,Self-employed,17,Good,0.203705472188658,249472.0,4.0,North Duane,NH,Jamaica,3.0,2,Low
10039,60,Non-binary,Master's,Widowed,44260.0,705.0,44338.0,Auto,Self-employed,2,Poor,0.378903544209511,218279.0,2.0,West David,ME,Georgia,0.0,2,Low
10040,35,Female,PhD,Divorced,56181.0,705.0,43419.0,Home,Unemployed,8,Good,0.4228772822711704,38663.0,3.0,New Sara,OH,Lesotho,4.0,0,Low
10042,22,Female,Master's,Divorced,56373.0,715.0,28950.0,Home,Employed,18,Good,0.1611992791904878,171737.0,0.0,Lake Tammietown,NE,Equatorial Guinea,4.0,2,Low
10043,40,Non-binary,High School,Divorced,119958.0,755.0,10119.0,Personal,Employed,6,Good,0.4105972831029333,209161.0,2.0,New Tim,PW,Pakistan,2.0,1,High
10046,65,Female,High School,Divorced,57242.0,753.0,22220.0,Business,Employed,7,Excellent,0.4721941326065072,268042.0,0.0,Lake Christineview,FL,Palau,0.0,0,Low
10047,58,Male,PhD,Single,37748.0,686.0,30497.0,Auto,Unemployed,0,Excellent,0.2409402816904882,289343.0,4.0,Davisburgh,ME,Burundi,0.0,1,Low
10048,41,Non-binary,Bachelor's,Single,22407.0,749.0,17509.0,Business,Self-employed,4,Excellent,0.1791874576422196,99902.0,4.0,Traciberg,MH,Bouvet Island (Bouvetoya),3.0,2,Low
10051,35,Male,Bachelor's,Married,61205.0,704.0,25841.0,Personal,Employed,10,Poor,0.4873246860994032,187916.0,4.0,Knightport,PW,Rwanda,2.0,2,Low
10054,36,Female,High School,Married,78798.0,722.0,39885.0,Auto,Self-employed,15,Excellent,0.3680598134805022,269389.0,4.0,Franciscoberg,ID,American Samoa,4.0,0,Low
10057,64,Non-binary,Master's,Divorced,102629.0,778.0,34298.0,Personal,Self-employed,8,Fair,0.173416640225663,161964.0,1.0,New Jacqueline,ME,Georgia,0.0,1,Low
10059,43,Non-binary,Bachelor's,Divorced,114679.0,777.0,38470.0,Auto,Employed,5,Good,0.1298365641126568,274485.0,3.0,Osbornbury,VI,Costa Rica,3.0,1,Medium
10060,42,Non-binary,Master's,Widowed,81561.0,666.0,32258.0,Business,Employed,17,Fair,0.3882437838124699,153847.0,2.0,Brianashire,VT,Peru,4.0,1,Low
10062,20,Female,Master's,Single,88850.0,672.0,8366.0,Home,Unemployed,0,Good,0.5290620793523113,58550.0,2.0,Kellerbury,KY,United Kingdom,0.0,0,Medium
10063,18,Female,PhD,Divorced,93746.0,684.0,14545.0,Business,Employed,17,Good,0.4472823513455047,180565.0,0.0,Jonesside,OR,Mozambique,2.0,0,Medium
10067,59,Male,PhD,Widowed,102424.0,630.0,48530.0,Business,Self-employed,16,Fair,0.509856189698664,182475.0,2.0,South Natashaton,AS,Panama,3.0,1,High
10068,38,Male,Bachelor's,Married,69851.0,734.0,29004.0,Home,Unemployed,2,Excellent,0.4503834469535666,107304.0,0.0,East Kaitlin,AS,Togo,0.0,1,High
10069,29,Non-binary,High School,Married,25943.0,776.0,18374.0,Home,Employed,18,Good,0.1624018097717327,140910.0,1.0,Sharontown,RI,French Guiana,0.0,2,Low
10070,35,Female,High School,Married,109627.0,755.0,6719.0,Personal,Unemployed,18,Excellent,0.1214875858009268,234497.0,2.0,Kathyshire,NY,Cayman Islands,3.0,0,Low
10073,33,Female,Bachelor's,Divorced,107367.0,721.0,22368.0,Auto,Employed,4,Good,0.3336697771731313,139728.0,4.0,Melissaland,AR,Saint Helena,0.0,0,Low
10075,63,Non-binary,Bachelor's,Single,26647.0,790.0,10033.0,Auto,Unemployed,12,Good,0.5401852599980449,137014.0,1.0,West Jessicashire,WA,Antarctica (the territory South of 60 deg S),0.0,2,Low
10076,28,Non-binary,High School,Married,55242.0,709.0,21179.0,Business,Employed,7,Poor,0.4450253482617955,225899.0,1.0,Meltonborough,MD,Brazil,3.0,1,Low
10077,38,Non-binary,PhD,Single,99941.0,751.0,30532.0,Home,Unemployed,15,Good,0.5449736702759388,70397.0,1.0,Michaelland,AK,Sweden,4.0,0,Medium
10082,67,Female,PhD,Married,32987.0,664.0,30150.0,Home,Unemployed,6,Fair,0.4704058825609661,267560.0,0.0,Kellyshire,AS,Seychelles,4.0,2,Medium
10087,63,Male,PhD,Married,62311.0,604.0,19760.0,Auto,Employed,5,Excellent,0.5773023467816757,195388.0,2.0,North Kimberlystad,MA,Saint Pierre and Miquelon,3.0,1,Low
10090,32,Female,High School,Single,79303.0,726.0,5645.0,Auto,Unemployed,5,Good,0.36693769060927,235813.0,4.0,Brittanyshire,WI,India,1.0,1,Low
10091,46,Non-binary,Bachelor's,Widowed,119020.0,724.0,9806.0,Business,Self-employed,11,Poor,0.1128662965094891,54801.0,2.0,Stevenland,AZ,South Africa,0.0,1,Low
10093,45,Non-binary,Master's,Divorced,20704.0,605.0,30800.0,Business,Unemployed,0,Excellent,0.4795165698686022,165019.0,0.0,Lake Janetmouth,NV,Norfolk Island,2.0,0,Low
10095,24,Non-binary,High School,Divorced,85729.0,744.0,14764.0,Auto,Employed,18,Fair,0.482969800225703,126985.0,0.0,Arthurhaven,PW,Northern Mariana Islands,3.0,0,Medium
10096,52,Male,PhD,Married,99453.0,774.0,27510.0,Home,Employed,10,Excellent,0.2181612919069613,262530.0,0.0,New Megan,DC,Somalia,1.0,1,Low
10098,22,Non-binary,PhD,Single,38642.0,727.0,7966.0,Personal,Unemployed,17,Excellent,0.1946856812034164,152675.0,3.0,New Renee,MH,Dominica,4.0,1,High
10099,69,Male,High School,Divorced,88458.0,778.0,10611.0,Home,Employed,1,Poor,0.3637190849997523,185665.0,0.0,Kellyfort,NM,Germany,4.0,1,Low
10100,45,Male,Master's,Widowed,56069.0,741.0,41421.0,Home,Unemployed,8,Poor,0.3761726355632787,51691.0,1.0,Johnton,TX,Papua New Guinea,0.0,0,High
10101,20,Female,Master's,Divorced,98948.0,723.0,19598.0,Business,Unemployed,16,Good,0.1783292050111422,264143.0,2.0,New Marvin,NH,Angola,3.0,1,Low
10104,21,Non-binary,PhD,Single,109949.0,626.0,30906.0,Business,Unemployed,10,Fair,0.3251846095752553,101362.0,1.0,Port Josebury,RI,Bhutan,1.0,0,Medium
10105,22,Male,PhD,Married,33091.0,695.0,39544.0,Home,Employed,3,Good,0.3964184909280964,64346.0,1.0,West Catherine,IA,Afghanistan,1.0,2,Medium
10106,24,Non-binary,Bachelor's,Widowed,66032.0,703.0,31880.0,Business,Unemployed,19,Poor,0.2683345365308845,162299.0,2.0,Matthewbury,VI,Venezuela,2.0,2,Low
10108,39,Male,PhD,Married,110674.0,728.0,10486.0,Business,Self-employed,16,Excellent,0.3575099372208576,232630.0,0.0,New Davidfort,FM,Saint Barthelemy,4.0,2,Low
10110,57,Female,PhD,Widowed,81456.0,604.0,48895.0,Business,Employed,1,Good,0.5034244468412367,214197.0,4.0,Dillontown,PA,Falkland Islands (Malvinas),0.0,2,High
10111,33,Female,PhD,Married,104042.0,696.0,16682.0,Personal,Unemployed,5,Good,0.1873872668379018,34979.0,4.0,Aprilberg,NJ,Eritrea,0.0,1,Low
10114,55,Male,Bachelor's,Single,119480.0,643.0,11999.0,Personal,Unemployed,9,Excellent,0.1073242700968189,98957.0,0.0,Ginahaven,MD,Israel,4.0,0,Low
10118,45,Non-binary,Master's,Widowed,117328.0,778.0,8409.0,Business,Employed,6,Excellent,0.3583632187110742,156533.0,3.0,Shannonburgh,NH,Lao People's Democratic Republic,2.0,1,Low
10119,60,Male,PhD,Divorced,36683.0,675.0,37915.0,Personal,Employed,18,Fair,0.563642130821597,293776.0,0.0,West Alyssamouth,HI,Tonga,4.0,2,High
10123,51,Male,Bachelor's,Single,29412.0,781.0,10754.0,Home,Self-employed,2,Excellent,0.4576194340733592,254403.0,0.0,Edwardside,PA,Bahamas,0.0,2,Low
10125,46,Non-binary,Master's,Married,47003.0,602.0,31802.0,Personal,Employed,14,Poor,0.1045517031085654,251588.0,0.0,East Cynthia,MS,Guinea-Bissau,2.0,2,High
10126,58,Non-binary,Bachelor's,Widowed,52050.0,779.0,44972.0,Auto,Unemployed,1,Poor,0.5661130568399699,118383.0,4.0,Natashahaven,NH,Kazakhstan,0.0,0,Medium
10127,54,Female,Bachelor's,Widowed,20036.0,711.0,18785.0,Personal,Unemployed,12,Good,0.2298942776379206,70644.0,0.0,Lake Jessicatown,MP,Albania,0.0,0,High
10128,66,Non-binary,Bachelor's,Single,105537.0,682.0,18155.0,Auto,Self-employed,12,Good,0.1684366398181041,51446.0,4.0,Grossstad,GA,Papua New Guinea,2.0,1,Medium
10132,41,Female,Bachelor's,Married,73076.0,744.0,49677.0,Personal,Self-employed,10,Excellent,0.291651805773539,135340.0,1.0,Townsendport,FM,United Kingdom,1.0,0,Low
10133,32,Non-binary,Bachelor's,Single,22655.0,660.0,48653.0,Auto,Self-employed,10,Good,0.2854028681865296,281838.0,0.0,Haashaven,MT,Belarus,4.0,0,Medium
10134,26,Female,Bachelor's,Divorced,45365.0,760.0,12350.0,Business,Employed,17,Poor,0.4098587366300729,37798.0,3.0,North Elizabeth,PR,Sweden,1.0,0,Medium
10135,63,Non-binary,PhD,Divorced,85264.0,741.0,34481.0,Auto,Self-employed,7,Fair,0.512157884544226,149913.0,2.0,Jacksonland,CT,Gambia,0.0,0,Medium
10137,64,Non-binary,Master's,Married,36080.0,676.0,35507.0,Personal,Employed,13,Poor,0.1241910871515526,123276.0,0.0,Tylerton,WV,Cuba,4.0,1,Low
10141,36,Non-binary,PhD,Single,105870.0,667.0,7413.0,Home,Unemployed,18,Good,0.3350621773467496,70401.0,4.0,New Seanview,MT,Palau,0.0,0,Low
10142,66,Non-binary,PhD,Divorced,90949.0,656.0,13004.0,Home,Unemployed,14,Poor,0.2502298167110788,93828.0,2.0,Josephborough,MP,Aruba,2.0,1,Low
10147,34,Male,High School,Widowed,107090.0,640.0,24494.0,Auto,Self-employed,8,Excellent,0.5779056054404638,176733.0,2.0,Michaelborough,TX,Argentina,1.0,2,Low
10148,31,Female,Master's,Married,36453.0,631.0,43117.0,Auto,Unemployed,9,Excellent,0.4711475760427348,150597.0,3.0,North Davidville,PR,Equatorial Guinea,2.0,1,Medium
10149,68,Non-binary,PhD,Widowed,58082.0,740.0,7723.0,Personal,Unemployed,1,Poor,0.2782414124116503,75506.0,2.0,East Kennethborough,PA,Turkey,0.0,0,Medium
10153,29,Non-binary,High School,Widowed,112167.0,773.0,38492.0,Auto,Unemployed,8,Excellent,0.391033655995633,58598.0,0.0,Gentrymouth,ME,Chad,2.0,0,Low
10155,45,Female,PhD,Widowed,102946.0,731.0,37461.0,Personal,Unemployed,6,Excellent,0.5913332340785393,218790.0,4.0,Burnsborough,GU,Liberia,2.0,1,High
10157,52,Female,Master's,Married,96910.0,715.0,31326.0,Home,Self-employed,12,Fair,0.1487901577671197,257889.0,4.0,Edwardsburgh,LA,Singapore,0.0,2,Medium
10159,56,Non-binary,High School,Divorced,116531.0,640.0,13122.0,Business,Unemployed,1,Excellent,0.1048645777533273,41770.0,2.0,Loristad,VT,Andorra,1.0,0,Low
10161,60,Male,High School,Married,40501.0,658.0,21511.0,Personal,Employed,2,Poor,0.3497258720364279,158379.0,4.0,Port Frederick,HI,Timor-Leste,2.0,0,Low
10162,51,Female,Master's,Divorced,77719.0,769.0,23645.0,Auto,Self-employed,14,Fair,0.1307378562236641,100136.0,0.0,New Williamside,UT,Tajikistan,4.0,2,Medium
10163,44,Female,PhD,Married,23796.0,785.0,15251.0,Home,Self-employed,17,Poor,0.2689880766062571,208696.0,4.0,Lowemouth,NE,Marshall Islands,4.0,0,Medium
10164,32,Non-binary,Master's,Widowed,109595.0,679.0,34280.0,Business,Self-employed,9,Good,0.2830776829437896,20914.0,2.0,Johnsonmouth,WV,Mozambique,2.0,2,Medium
10165,65,Non-binary,Bachelor's,Widowed,105062.0,653.0,5503.0,Personal,Unemployed,10,Poor,0.102244057409079,263215.0,1.0,West Amber,TN,United Arab Emirates,3.0,2,Medium
10166,68,Male,Master's,Widowed,78247.0,644.0,18993.0,Auto,Employed,0,Poor,0.4685933869115435,278228.0,3.0,New Seanfurt,OR,Zimbabwe,0.0,2,Medium
10170,65,Male,Bachelor's,Widowed,97795.0,769.0,48159.0,Home,Self-employed,4,Fair,0.547688685268913,199702.0,0.0,Nelsonport,NM,Argentina,1.0,0,Medium
10177,47,Female,PhD,Single,82054.0,704.0,21964.0,Auto,Unemployed,1,Good,0.3049709221766393,69693.0,3.0,New Tinastad,AK,Saint Helena,1.0,0,Medium
